"GAME_DATE_EST","Team","PTS","REB","AST","FG_PCT","FT_PCT","FG_3_PCT","WIN","rest_days","rest_category"
2017-01-25,"DAL",103,36,19,0.47,0.792,0.231,1,3,"2+"
2017-01-26,"DAL",98,36,17,0.452,0.846,0.423,0,1,"0"
2017-01-29,"DAL",105,41,20,0.448,0.938,0.353,1,3,"2+"
2017-01-30,"DAL",104,40,19,0.453,0.944,0.281,1,1,"0"
2017-02-01,"DAL",113,51,22,0.465,0.821,0.385,1,2,"1"
2017-02-03,"DAL",108,36,15,0.474,0.826,0.548,1,2,"1"
2017-02-06,"DAL",87,29,25,0.43,0.647,0.308,0,3,"2+"
2017-02-07,"DAL",113,30,16,0.493,0.844,0.429,0,1,"0"
2017-02-09,"DAL",112,37,21,0.506,0.76,0.25,1,2,"1"
2017-02-11,"DAL",112,51,32,0.495,0.833,0.486,1,2,"1"
2017-02-13,"DAL",98,37,21,0.455,0.76,0.333,0,2,"1"
2017-02-15,"DAL",91,39,22,0.38,1,0.27,0,2,"1"
2017-02-24,"DAL",84,35,16,0.422,0.667,0.242,0,9,"2+"
2017-02-25,"DAL",96,43,24,0.462,0.75,0.462,1,1,"0"
2017-02-27,"DAL",96,42,18,0.434,0.913,0.5,1,2,"1"
2017-03-01,"DAL",95,33,22,0.455,0.846,0.424,0,2,"1"
2017-03-03,"DAL",104,45,23,0.476,0.778,0.185,1,2,"1"
2017-03-05,"DAL",104,37,24,0.488,0.813,0.28,1,2,"1"
2017-03-07,"DAL",122,41,25,0.542,0.789,0.548,1,2,"1"
2017-03-10,"DAL",105,47,16,0.423,0.893,0.424,1,3,"2+"
2017-03-11,"DAL",98,48,17,0.378,0.917,0.346,0,1,"0"
2017-03-13,"DAL",78,34,21,0.365,0.692,0.28,0,2,"1"
2017-03-15,"DAL",112,40,24,0.506,0.72,0.438,1,2,"1"
2017-03-17,"DAL",74,34,21,0.345,0.529,0.217,0,2,"1"
2017-03-19,"DAL",111,33,20,0.539,0.76,0.4,1,2,"1"
2017-03-21,"DAL",87,39,24,0.359,0.833,0.324,0,2,"1"
2017-03-23,"DAL",97,34,26,0.463,0.667,0.346,1,2,"1"
2017-03-25,"DAL",86,40,20,0.378,0.85,0.25,0,2,"1"
2017-03-27,"DAL",91,39,23,0.413,0.789,0.345,0,2,"1"
2017-03-29,"DAL",118,38,25,0.484,0.941,0.519,0,2,"1"
2017-03-31,"DAL",90,38,15,0.382,0.8,0.353,0,2,"1"
2017-04-02,"DAL",109,30,25,0.521,0.95,0.389,1,2,"1"
2017-04-04,"DAL",87,39,21,0.4,0.786,0.279,0,2,"1"
2017-04-05,"DAL",101,44,24,0.442,0.778,0.355,0,1,"0"
2017-04-07,"DAL",89,44,26,0.432,0.625,0.308,0,2,"1"
2017-04-09,"DAL",111,44,23,0.423,0.684,0.356,0,2,"1"
2017-04-11,"DAL",91,42,24,0.398,0.818,0.3,0,2,"1"
2017-04-12,"DAL",100,37,21,0.44,0.806,0.265,1,1,"0"
2016-10-29,"DEN",113,61,19,0.38,0.795,0.261,0,3,"2+"
2016-10-31,"DEN",102,46,14,0.407,0.771,0.409,0,2,"1"
2016-11-03,"DEN",102,44,24,0.481,0.72,0.273,1,3,"2+"
2016-11-05,"DEN",86,48,15,0.33,0.85,0.28,0,2,"1"
2016-11-06,"DEN",123,47,21,0.524,0.774,0.478,1,1,"0"
2016-11-08,"DEN",107,39,24,0.5,0.794,0.417,0,2,"1"
2016-11-10,"DEN",101,44,26,0.404,0.706,0.361,0,2,"1"
2016-11-12,"DEN",95,42,15,0.429,0.737,0.36,0,2,"1"
2016-11-13,"DEN",105,59,11,0.396,0.759,0.379,0,1,"0"
2016-11-16,"DEN",120,49,23,0.484,0.917,0.471,1,3,"2+"
2016-11-18,"DEN",111,59,29,0.47,0.744,0.16,0,2,"1"
2016-11-20,"DEN",105,49,31,0.488,0.433,0.364,1,2,"1"
2016-11-22,"DEN",110,55,26,0.43,0.824,0.455,1,2,"1"
2016-11-23,"DEN",83,49,14,0.318,0.581,0.333,0,1,"0"
2016-11-25,"DEN",129,52,34,0.475,0.778,0.353,0,2,"1"
2016-11-27,"DEN",120,49,21,0.438,0.906,0.448,1,2,"1"
2016-11-30,"DEN",98,55,28,0.418,0.625,0.318,0,3,"2+"
2016-12-02,"DEN",110,54,22,0.442,0.563,0.29,0,2,"1"
2016-12-03,"DEN",98,37,19,0.446,0.786,0.542,0,1,"0"
2016-12-05,"DEN",106,45,17,0.461,0.765,0.37,1,2,"1"
2016-12-07,"DEN",111,58,18,0.4,0.762,0.297,0,2,"1"
2016-12-08,"DEN",85,45,24,0.408,0.667,0.219,0,1,"0"
2016-12-10,"DEN",121,44,25,0.566,0.76,0.421,1,2,"1"
2016-12-12,"DEN",92,43,19,0.422,0.833,0.28,0,2,"1"
2016-12-15,"DEN",132,36,27,0.512,0.886,0.484,1,3,"2+"
2016-12-17,"DEN",127,41,26,0.556,0.586,0.37,1,2,"1"
2016-12-19,"DEN",117,41,32,0.563,0.778,0.52,1,2,"1"
2016-12-20,"DEN",102,46,22,0.433,0.65,0.282,0,1,"0"
2016-12-23,"DEN",108,46,27,0.474,0.743,0.32,0,3,"2+"
2016-12-26,"DEN",106,51,22,0.439,0.821,0.355,1,3,"2+"
2016-12-28,"DEN",105,38,29,0.519,0.786,0.357,1,2,"1"
2016-12-30,"DEN",122,45,29,0.464,0.805,0.407,0,2,"1"
2017-01-02,"DEN",119,48,33,0.475,0.778,0.257,0,3,"2+"
2017-01-03,"DEN",113,32,29,0.5,1,0.474,0,1,"0"
2017-01-05,"DEN",99,38,25,0.453,0.824,0.28,0,2,"1"
2017-01-07,"DEN",106,53,18,0.404,0.708,0.375,0,2,"1"
2017-01-12,"DEN",140,47,37,0.578,0.913,0.469,1,5,"2+"
2017-01-16,"DEN",125,39,33,0.584,0.8,0.333,1,4,"2+"
2017-01-17,"DEN",127,45,29,0.568,0.615,0.423,1,1,"0"
2017-01-19,"DEN",104,43,27,0.407,0.769,0.323,0,2,"1"
2017-01-21,"DEN",123,45,30,0.529,0.808,0.417,1,2,"1"
2017-01-22,"DEN",108,41,26,0.512,0.81,0.292,0,1,"0"
2017-01-24,"DEN",103,43,28,0.461,0.742,0.385,1,2,"1"
2017-01-26,"DEN",127,46,29,0.512,0.857,0.391,1,2,"1"
2017-01-28,"DEN",123,48,17,0.488,0.881,0.32,1,2,"1"
2017-01-31,"DEN",116,51,26,0.414,0.826,0.556,0,3,"2+"
2017-02-01,"DEN",99,45,25,0.4,0.743,0.36,0,1,"0"
2017-02-03,"DEN",121,48,31,0.449,0.727,0.321,1,2,"1"
2017-02-04,"DEN",97,42,22,0.446,0.5,0.385,0,1,"0"
2017-02-06,"DEN",110,49,28,0.5,0.938,0.393,1,2,"1"
2017-02-08,"DEN",106,49,25,0.4,0.619,0.295,0,2,"1"
2017-02-10,"DEN",131,44,30,0.568,0.7,0.5,1,2,"1"
2017-02-11,"DEN",109,45,23,0.402,0.864,0.324,0,1,"0"
2017-02-13,"DEN",132,52,34,0.545,0.75,0.585,1,2,"1"
2017-02-15,"DEN",99,49,25,0.404,0.667,0.324,0,2,"1"
2017-02-23,"DEN",100,43,23,0.443,0.714,0.343,0,8,"2+"
2017-02-24,"DEN",129,51,32,0.505,0.708,0.452,1,1,"0"
2017-02-26,"DEN",98,39,26,0.44,0.765,0.324,0,2,"1"
2017-02-28,"DEN",125,45,26,0.563,0.917,0.433,1,2,"1"
2017-03-01,"DEN",110,45,21,0.488,0.9,0.303,1,1,"0"
2017-03-04,"DEN",102,45,21,0.45,0.84,0.3,0,3,"2+"
2017-03-06,"DEN",108,40,28,0.5,0.75,0.433,1,2,"1"
2017-03-08,"DEN",113,39,31,0.529,0.471,0.464,0,2,"1"
2017-03-10,"DEN",119,50,24,0.529,0.773,0.387,1,2,"1"
2017-03-11,"DEN",105,44,21,0.471,0.889,0.265,1,1,"0"
2017-03-13,"DEN",129,42,36,0.536,0.88,0.447,1,2,"1"
2017-03-16,"DEN",129,48,31,0.535,0.846,0.536,1,3,"2+"
2017-03-18,"DEN",105,45,28,0.427,0.633,0.323,0,2,"1"
2017-03-20,"DEN",124,48,26,0.512,0.923,0.414,0,2,"1"
2017-03-22,"DEN",126,44,35,0.531,1,0.423,1,2,"1"
2017-03-24,"DEN",125,45,23,0.476,0.93,0.259,1,2,"1"
2017-03-26,"DEN",90,48,21,0.379,0.857,0.24,0,2,"1"
2017-03-28,"DEN",113,47,23,0.468,0.8,0.3,0,2,"1"
2017-03-31,"DEN",114,49,32,0.5,0.727,0.485,0,3,"2+"
2017-04-02,"DEN",116,40,25,0.506,0.852,0.25,1,2,"1"
2017-04-04,"DEN",134,50,31,0.535,0.714,0.433,1,2,"1"
2017-04-05,"DEN",104,51,26,0.394,0.833,0.184,0,1,"0"
2017-04-07,"DEN",122,50,31,0.551,0.719,0.406,1,2,"1"
2017-04-09,"DEN",105,42,22,0.476,0.933,0.324,0,2,"1"
2017-04-11,"DEN",109,53,31,0.488,0.643,0.429,1,2,"1"
2017-04-12,"DEN",111,43,22,0.459,0.813,0.28,1,1,"0"
2016-11-01,"NYK",89,43,18,0.407,0.8,0.318,0,3,"2+"
2016-11-02,"NYK",99,34,18,0.435,0.68,0.4,0,1,"0"
2016-11-04,"NYK",117,40,32,0.517,0.762,0.429,1,2,"1"
2016-11-06,"NYK",109,39,18,0.506,0.895,0.4,0,2,"1"
2016-11-09,"NYK",110,50,25,0.478,0.706,0.333,1,3,"2+"
2016-11-11,"NYK",87,57,19,0.351,0.882,0.261,0,2,"1"
2016-11-12,"NYK",107,49,19,0.454,0.75,0.304,0,1,"0"
2016-11-14,"NYK",93,51,18,0.436,0.889,0.36,1,2,"1"
2016-11-16,"NYK",105,52,24,0.452,0.632,0.36,1,2,"1"
2016-11-17,"NYK",112,36,23,0.477,0.9,0.414,0,1,"0"
2016-11-20,"NYK",104,50,21,0.477,0.714,0.37,1,3,"2+"
2016-11-22,"NYK",107,43,26,0.469,1,0.31,1,2,"1"
2016-11-25,"NYK",113,55,26,0.464,0.923,0.393,1,3,"2+"
2016-11-26,"NYK",102,47,26,0.374,0.8,0.375,0,1,"0"
2016-11-28,"NYK",103,40,20,0.396,0.893,0.316,0,2,"1"
2016-11-30,"NYK",106,39,24,0.451,0.733,0.406,1,2,"1"
2016-12-02,"NYK",118,43,26,0.477,0.8,0.387,1,2,"1"
2016-12-04,"NYK",106,58,20,0.443,0.708,0.379,1,2,"1"
2016-12-06,"NYK",114,53,22,0.49,0.688,0.28,1,2,"1"
2016-12-07,"NYK",94,43,22,0.402,0.867,0.355,0,1,"0"
2016-12-09,"NYK",103,54,22,0.429,0.84,0.345,1,2,"1"
2016-12-11,"NYK",118,44,21,0.488,0.839,0.455,1,2,"1"
2016-12-13,"NYK",111,43,23,0.392,0.737,0.35,0,2,"1"
2016-12-15,"NYK",90,49,19,0.409,0.474,0.238,0,2,"1"
2016-12-17,"NYK",114,35,18,0.438,0.923,0.348,0,2,"1"
2016-12-20,"NYK",118,45,24,0.5,0.81,0.565,1,3,"2+"
2016-12-22,"NYK",106,52,26,0.427,0.882,0.45,1,2,"1"
2016-12-25,"NYK",114,49,11,0.471,0.889,0.348,0,3,"2+"
2016-12-28,"NYK",98,55,20,0.376,0.808,0.259,0,3,"2+"
2016-12-30,"NYK",92,50,18,0.376,0.938,0.304,0,2,"1"
2016-12-31,"NYK",122,48,21,0.448,0.72,0.313,0,1,"0"
2017-01-02,"NYK",103,46,18,0.47,0.708,0.381,0,2,"1"
2017-01-04,"NYK",104,46,26,0.447,0.583,0.464,0,2,"1"
2017-01-06,"NYK",116,40,29,0.494,0.778,0.565,1,2,"1"
2017-01-07,"NYK",109,32,25,0.46,0.708,0.387,0,1,"0"
2017-01-09,"NYK",96,45,17,0.424,0.813,0.379,0,2,"1"
2017-01-11,"NYK",97,40,20,0.488,0.9,0.182,0,2,"1"
2017-01-12,"NYK",104,48,21,0.478,0.818,0.304,1,1,"0"
2017-01-15,"NYK",101,41,21,0.417,0.704,0.414,0,3,"2+"
2017-01-16,"NYK",107,53,21,0.494,0.652,0.308,0,1,"0"
2017-01-18,"NYK",117,57,27,0.505,0.833,0.4,1,2,"1"
2017-01-19,"NYK",110,41,20,0.467,0.864,0.292,0,1,"0"
2017-01-21,"NYK",105,46,20,0.449,0.875,0.524,0,2,"1"
2017-01-23,"NYK",109,43,19,0.461,0.886,0.364,1,2,"1"
2017-01-25,"NYK",95,55,17,0.424,0.833,0.304,0,2,"1"
2017-01-27,"NYK",110,48,22,0.479,0.692,0.333,1,2,"1"
2017-01-29,"NYK",139,63,32,0.398,0.826,0.353,0,2,"1"
2017-01-31,"NYK",101,51,18,0.366,0.8,0.208,0,2,"1"
2017-02-01,"NYK",95,58,23,0.354,0.613,0.222,1,1,"0"
2017-02-04,"NYK",104,42,23,0.453,0.5,0.387,0,3,"2+"
2017-02-06,"NYK",107,40,16,0.451,0.788,0.333,0,2,"1"
2017-02-08,"NYK",115,41,25,0.5,0.833,0.296,0,2,"1"
2017-02-10,"NYK",123,33,36,0.559,0.6,0.421,0,2,"1"
2017-02-12,"NYK",94,44,18,0.5,0.81,0.643,1,2,"1"
2017-02-15,"NYK",105,39,19,0.477,0.857,0.524,0,3,"2+"
2017-02-23,"NYK",104,50,24,0.416,0.706,0.308,0,8,"2+"
2017-02-25,"NYK",110,44,21,0.473,0.783,0.286,1,2,"1"
2017-02-27,"NYK",91,40,17,0.452,0.842,0.375,0,2,"1"
2017-03-01,"NYK",101,50,21,0.42,0.806,0.276,1,2,"1"
2017-03-03,"NYK",102,41,14,0.393,0.879,0.333,0,2,"1"
2017-03-05,"NYK",105,47,18,0.47,0.8,0.318,0,2,"1"
2017-03-06,"NYK",113,45,26,0.465,0.964,0.429,1,1,"0"
2017-03-08,"NYK",93,43,22,0.464,0.667,0.333,0,2,"1"
2017-03-11,"NYK",92,44,26,0.439,0.636,0.433,0,3,"2+"
2017-03-12,"NYK",112,43,22,0.415,0.813,0.348,0,1,"0"
2017-03-14,"NYK",87,52,21,0.422,0.615,0.321,1,2,"1"
2017-03-16,"NYK",110,34,20,0.466,0.962,0.167,0,2,"1"
2017-03-20,"NYK",105,48,24,0.449,0.792,0.25,0,4,"2+"
2017-03-22,"NYK",101,36,19,0.475,0.889,0.429,0,2,"1"
2017-03-23,"NYK",95,40,23,0.409,0.9,0.227,0,1,"0"
2017-03-25,"NYK",98,45,24,0.471,0.867,0.3,0,2,"1"
2017-03-27,"NYK",109,37,26,0.536,0.923,0.333,1,2,"1"
2017-03-29,"NYK",88,52,19,0.371,0.81,0.2,0,2,"1"
2017-03-31,"NYK",98,39,25,0.475,0.941,0.375,1,2,"1"
2017-04-02,"NYK",94,32,20,0.388,0.84,0.28,0,2,"1"
2017-04-04,"NYK",100,54,26,0.472,0.625,0.261,1,2,"1"
2017-04-06,"NYK",103,49,20,0.421,0.762,0.35,0,2,"1"
2017-04-07,"NYK",88,41,20,0.432,0.462,0.214,0,1,"0"
2017-04-09,"NYK",97,36,27,0.451,0.933,0.321,0,2,"1"
2017-04-12,"NYK",114,43,17,0.494,0.719,0.409,1,3,"2+"
2016-10-28,"LAL",89,43,16,0.381,0.762,0.391,0,2,"1"
2016-10-30,"LAL",96,41,20,0.402,0.792,0.219,0,2,"1"
2016-11-01,"LAL",108,44,14,0.449,0.88,0.214,0,2,"1"
2016-11-02,"LAL",123,42,24,0.533,0.9,0.409,1,1,"0"
2016-11-04,"LAL",117,51,26,0.474,0.905,0.267,1,2,"1"
2016-11-06,"LAL",119,53,22,0.456,0.771,0.435,1,2,"1"
2016-11-08,"LAL",97,37,20,0.487,0.786,0.385,0,2,"1"
2016-11-10,"LAL",101,42,18,0.514,0.727,0.333,1,2,"1"
2016-11-12,"LAL",126,47,36,0.553,0.857,0.533,1,2,"1"
2016-11-13,"LAL",99,39,16,0.465,0.833,0.333,0,1,"0"
2016-11-15,"LAL",125,55,24,0.446,0.791,0.321,1,2,"1"
2016-11-18,"LAL",107,45,24,0.448,0.81,0.48,0,3,"2+"
2016-11-20,"LAL",110,37,26,0.441,0.714,0.419,0,2,"1"
2016-11-22,"LAL",111,35,25,0.506,0.813,0.519,1,2,"1"
2016-11-23,"LAL",106,37,22,0.43,0.818,0.4,0,1,"0"
2016-11-25,"LAL",85,45,20,0.356,0.696,0.227,0,2,"1"
2016-11-27,"LAL",109,53,20,0.442,0.85,0.4,1,2,"1"
2016-11-29,"LAL",88,47,26,0.425,0.5,0.167,0,2,"1"
2016-11-30,"LAL",96,60,17,0.407,0.683,0.25,1,1,"0"
2016-12-02,"LAL",80,46,16,0.344,0.588,0.231,0,2,"1"
2016-12-03,"LAL",100,44,16,0.432,0.793,0.333,0,1,"0"
2016-12-05,"LAL",101,43,15,0.448,0.783,0.357,0,2,"1"
2016-12-07,"LAL",95,39,14,0.391,0.815,0.25,0,2,"1"
2016-12-09,"LAL",115,49,18,0.46,0.765,0.346,0,2,"1"
2016-12-11,"LAL",112,41,26,0.477,0.818,0.357,0,2,"1"
2016-12-12,"LAL",92,39,18,0.393,0.762,0.435,0,1,"0"
2016-12-14,"LAL",97,49,11,0.385,0.618,0.222,0,2,"1"
2016-12-16,"LAL",100,46,19,0.456,0.864,0.3,1,2,"1"
2016-12-17,"LAL",108,41,30,0.477,0.769,0.432,0,1,"0"
2016-12-20,"LAL",113,40,29,0.489,0.818,0.485,0,3,"2+"
2016-12-22,"LAL",107,40,18,0.444,0.867,0.368,0,2,"1"
2016-12-23,"LAL",90,46,16,0.356,0.833,0.348,0,1,"0"
2016-12-25,"LAL",111,48,18,0.476,0.767,0.32,1,2,"1"
2016-12-27,"LAL",100,40,19,0.47,0.818,0.25,0,2,"1"
2016-12-29,"LAL",89,34,15,0.471,0.72,0.368,0,2,"1"
2017-01-01,"LAL",114,43,19,0.402,0.806,0.469,0,3,"2+"
2017-01-03,"LAL",116,43,34,0.512,0.536,0.515,1,2,"1"
2017-01-05,"LAL",109,40,15,0.419,0.818,0.323,0,2,"1"
2017-01-06,"LAL",127,62,22,0.5,0.724,0.357,1,1,"0"
2017-01-08,"LAL",111,47,23,0.483,0.792,0.25,1,2,"1"
2017-01-10,"LAL",87,38,18,0.386,0.538,0.375,0,2,"1"
2017-01-12,"LAL",94,29,23,0.412,0.72,0.3,0,2,"1"
2017-01-14,"LAL",97,40,21,0.45,0.556,0.476,0,2,"1"
2017-01-15,"LAL",97,50,19,0.434,0.792,0.231,0,1,"0"
2017-01-17,"LAL",121,43,28,0.435,0.889,0.367,0,2,"1"
2017-01-20,"LAL",108,51,27,0.471,0.8,0.424,1,3,"2+"
2017-01-22,"LAL",73,32,11,0.384,0.824,0.143,0,2,"1"
2017-01-25,"LAL",98,51,16,0.394,0.929,0.367,0,3,"2+"
2017-01-26,"LAL",88,48,13,0.429,0.923,0.286,0,1,"0"
2017-01-31,"LAL",120,44,25,0.528,0.778,0.462,1,5,"2+"
2017-02-02,"LAL",108,47,19,0.46,0.727,0.308,0,2,"1"
2017-02-03,"LAL",107,52,24,0.394,0.731,0.368,0,1,"0"
2017-02-06,"LAL",121,55,19,0.431,0.806,0.286,1,3,"2+"
2017-02-08,"LAL",102,41,21,0.43,0.846,0.261,0,2,"1"
2017-02-10,"LAL",122,33,25,0.52,0.829,0.484,1,2,"1"
2017-02-14,"LAL",96,43,22,0.458,0.533,0.414,0,4,"2+"
2017-02-15,"LAL",101,36,16,0.376,0.786,0.346,0,1,"0"
2017-02-24,"LAL",93,51,23,0.396,0.429,0.2,0,9,"2+"
2017-02-26,"LAL",98,44,16,0.46,0.611,0.318,0,2,"1"
2017-02-28,"LAL",104,39,22,0.488,0.769,0.375,0,2,"1"
2017-03-03,"LAL",95,34,23,0.425,0.75,0.25,0,3,"2+"
2017-03-05,"LAL",97,49,22,0.458,0.733,0.357,0,2,"1"
2017-03-07,"LAL",111,44,25,0.467,0.727,0.367,0,2,"1"
2017-03-09,"LAL",122,42,21,0.48,0.667,0.444,1,2,"1"
2017-03-12,"LAL",116,40,24,0.5,0.857,0.2,0,3,"2+"
2017-03-13,"LAL",101,46,17,0.433,0.579,0.3,0,1,"0"
2017-03-15,"LAL",100,38,16,0.462,0.722,0.12,0,2,"1"
2017-03-17,"LAL",103,40,24,0.452,0.615,0.379,0,2,"1"
2017-03-19,"LAL",120,40,23,0.516,0.789,0.407,0,2,"1"
2017-03-21,"LAL",109,41,23,0.467,0.63,0.3,0,2,"1"
2017-03-24,"LAL",130,42,26,0.523,0.857,0.609,1,3,"2+"
2017-03-26,"LAL",81,42,19,0.393,0.588,0.238,0,2,"1"
2017-03-28,"LAL",108,43,21,0.506,0.875,0.364,0,2,"1"
2017-03-30,"LAL",104,42,20,0.476,0.938,0.333,0,2,"1"
2017-04-01,"LAL",104,41,26,0.433,0.667,0.261,0,2,"1"
2017-04-02,"LAL",108,51,14,0.471,0.778,0.368,1,1,"0"
2017-04-05,"LAL",102,47,23,0.488,0.786,0.5,1,3,"2+"
2017-04-07,"LAL",98,41,20,0.442,0.72,0.167,1,2,"1"
2017-04-09,"LAL",110,40,26,0.488,0.8,0.37,1,2,"1"
2017-04-11,"LAL",108,47,24,0.477,0.696,0.364,1,2,"1"
2017-04-12,"LAL",94,40,23,0.441,0.571,0.235,0,1,"0"
2016-10-28,"TOR",91,51,12,0.389,0.944,0.25,0,2,"1"
2016-10-31,"TOR",105,43,16,0.466,0.76,0.25,1,3,"2+"
2016-11-02,"TOR",113,31,21,0.558,0.68,0.4,1,2,"1"
2016-11-04,"TOR",96,50,14,0.44,0.889,0.24,1,2,"1"
2016-11-06,"TOR",91,43,22,0.357,0.774,0.233,0,2,"1"
2016-11-09,"TOR",112,35,25,0.518,0.682,0.423,1,3,"2+"
2016-11-11,"TOR",113,45,18,0.478,0.955,0.273,1,2,"1"
2016-11-12,"TOR",118,44,18,0.47,0.868,0.318,1,1,"0"
2016-11-15,"TOR",117,40,24,0.479,0.667,0.448,0,3,"2+"
2016-11-16,"TOR",121,46,16,0.451,0.902,0.4,0,1,"0"
2016-11-18,"TOR",113,44,23,0.457,0.613,0.348,1,2,"1"
2016-11-20,"TOR",99,48,16,0.4,0.917,0.375,0,2,"1"
2016-11-21,"TOR",115,32,19,0.5,0.844,0.421,0,1,"0"
2016-11-23,"TOR",115,38,28,0.489,0.81,0.522,1,2,"1"
2016-11-25,"TOR",105,38,18,0.463,0.789,0.438,1,2,"1"
2016-11-28,"TOR",122,42,22,0.545,0.806,0.684,1,3,"2+"
2016-11-30,"TOR",120,43,23,0.551,0.848,0.5,1,2,"1"
2016-12-02,"TOR",113,44,25,0.542,0.846,0.414,1,2,"1"
2016-12-03,"TOR",128,48,28,0.576,0.818,0.542,1,1,"0"
2016-12-05,"TOR",112,33,22,0.432,0.852,0.406,0,2,"1"
2016-12-08,"TOR",124,42,25,0.494,0.788,0.444,1,3,"2+"
2016-12-09,"TOR",101,50,12,0.415,0.889,0.45,1,1,"0"
2016-12-12,"TOR",122,46,26,0.519,0.857,0.56,1,3,"2+"
2016-12-14,"TOR",123,39,21,0.471,0.861,0.345,1,2,"1"
2016-12-16,"TOR",121,28,20,0.547,0.654,0.476,0,2,"1"
2016-12-18,"TOR",109,47,20,0.494,0.762,0.259,1,2,"1"
2016-12-20,"TOR",116,48,19,0.462,0.774,0.444,1,2,"1"
2016-12-23,"TOR",104,36,12,0.531,0.667,0.381,1,3,"2+"
2016-12-26,"TOR",95,52,17,0.337,0.792,0.353,1,3,"2+"
2016-12-28,"TOR",111,45,24,0.388,0.818,0.371,0,2,"1"
2016-12-29,"TOR",91,43,10,0.4,0.828,0.259,0,1,"0"
2017-01-01,"TOR",123,40,18,0.56,0.906,0.588,1,3,"2+"
2017-01-03,"TOR",82,43,8,0.373,0.727,0.222,0,2,"1"
2017-01-05,"TOR",101,45,14,0.396,0.75,0.381,1,2,"1"
2017-01-07,"TOR",118,41,20,0.435,0.837,0.258,0,2,"1"
2017-01-08,"TOR",122,39,19,0.538,0.9,0.44,0,1,"0"
2017-01-10,"TOR",114,50,17,0.471,0.815,0.455,1,2,"1"
2017-01-13,"TOR",132,49,21,0.536,0.81,0.393,1,3,"2+"
2017-01-15,"TOR",116,42,21,0.494,0.87,0.364,1,2,"1"
2017-01-17,"TOR",119,44,18,0.522,0.813,0.526,1,2,"1"
2017-01-18,"TOR",89,43,17,0.395,0.652,0.25,0,1,"0"
2017-01-20,"TOR",78,33,10,0.337,0.929,0.233,0,2,"1"
2017-01-22,"TOR",103,35,19,0.398,0.857,0.259,0,2,"1"
2017-01-24,"TOR",106,45,10,0.452,0.857,0.24,0,2,"1"
2017-01-25,"TOR",99,45,16,0.424,0.579,0.294,0,1,"0"
2017-01-27,"TOR",102,47,20,0.44,0.783,0.4,1,2,"1"
2017-01-29,"TOR",113,40,19,0.456,0.806,0.429,0,2,"1"
2017-01-31,"TOR",108,54,19,0.457,0.8,0.323,1,2,"1"
2017-02-01,"TOR",104,41,17,0.526,0.56,0.258,0,1,"0"
2017-02-03,"TOR",94,44,15,0.391,0.762,0.357,0,2,"1"
2017-02-05,"TOR",103,45,21,0.46,0.9,0.263,1,2,"1"
2017-02-06,"TOR",118,47,20,0.488,0.897,0.417,1,1,"0"
2017-02-08,"TOR",109,36,19,0.532,0.7,0.393,0,2,"1"
2017-02-12,"TOR",101,38,18,0.507,0.68,0.5,0,4,"2+"
2017-02-14,"TOR",94,34,15,0.455,0.792,0.25,0,2,"1"
2017-02-15,"TOR",90,46,19,0.381,0.737,0.375,1,1,"0"
2017-02-24,"TOR",107,41,15,0.494,0.759,0.333,1,9,"2+"
2017-02-26,"TOR",112,39,16,0.538,0.778,0.35,1,2,"1"
2017-02-27,"TOR",92,41,12,0.423,0.826,0.269,1,1,"0"
2017-03-01,"TOR",96,50,11,0.367,0.885,0.35,0,2,"1"
2017-03-03,"TOR",114,51,16,0.506,0.778,0.44,1,2,"1"
2017-03-04,"TOR",94,36,20,0.467,0.85,0.333,0,1,"0"
2017-03-08,"TOR",94,42,21,0.474,0.609,0.381,1,4,"2+"
2017-03-10,"TOR",99,46,19,0.402,0.778,0.16,0,2,"1"
2017-03-11,"TOR",89,48,7,0.375,0.84,0.133,0,1,"0"
2017-03-13,"TOR",100,55,19,0.474,0.944,0.36,1,2,"1"
2017-03-16,"TOR",102,32,15,0.457,0.767,0.25,0,3,"2+"
2017-03-17,"TOR",87,53,19,0.385,0.9,0.333,1,1,"0"
2017-03-19,"TOR",116,51,25,0.495,0.875,0.444,1,2,"1"
2017-03-21,"TOR",122,50,18,0.495,0.741,0.348,1,2,"1"
2017-03-23,"TOR",101,51,10,0.443,0.781,0.261,1,2,"1"
2017-03-25,"TOR",94,44,22,0.481,0.778,0.429,1,2,"1"
2017-03-27,"TOR",131,43,24,0.59,0.657,0.667,1,2,"1"
2017-03-29,"TOR",106,44,23,0.458,0.792,0.355,0,2,"1"
2017-03-31,"TOR",111,53,23,0.451,0.657,0.519,1,2,"1"
2017-04-02,"TOR",113,37,25,0.541,0.789,0.316,1,2,"1"
2017-04-04,"TOR",90,40,11,0.447,0.895,0.217,0,2,"1"
2017-04-05,"TOR",105,36,29,0.471,0.867,0.333,1,1,"0"
2017-04-07,"TOR",96,44,14,0.412,0.708,0.45,1,2,"1"
2017-04-09,"TOR",110,41,20,0.519,0.87,0.323,1,2,"1"
2017-04-12,"TOR",98,48,20,0.465,0.625,0.308,1,3,"2+"
2016-10-27,"BOS",99,36,22,0.5,0.625,0.348,0,1,"0"
2016-10-29,"BOS",104,42,25,0.481,0.647,0.484,1,2,"1"
2016-11-02,"BOS",107,39,28,0.471,0.647,0.438,1,4,"2+"
2016-11-03,"BOS",122,39,25,0.479,0.864,0.344,0,1,"0"
